distance xForeLeft yForeLeft xHindLeft yHindLeft xForeRight yForeRight xHindRight yHindRight
0.0701439 0.0610637 -0.129318 -0.0762248 -0.123082 0.128561 -0.0999792 -0.146614 -0.111545
0.0708642 0.0606795 -0.129283 -0.0758649 -0.123333 0.128918 -0.0995869 -0.146997 -0.111337
0.0715828 0.0603034 -0.129229 -0.0755231 -0.123592 0.129256 -0.0991932 -0.147372 -0.111104
0.0722992 0.0599362 -0.129154 -0.0751992 -0.123859 0.129576 -0.0987979 -0.147738 -0.110845
0.0730126 0.0595791 -0.129059 -0.0748931 -0.124134 0.129878 -0.0984003 -0.148093 -0.110561
0.0737224 0.0592329 -0.128943 -0.0746045 -0.124419 0.130162 -0.0980001 -0.148437 -0.11025
0.0744279 0.0588988 -0.128807 -0.0743331 -0.124713 0.130428 -0.0975966 -0.148769 -0.109914
0.0751284 0.058578 -0.128651 -0.0740786 -0.125019 0.130677 -0.0971891 -0.149088 -0.109551
0.0758235 0.058273 -0.128473 -0.0738393 -0.125336 0.130909 -0.0967764 -0.14939 -0.109163
0.0765127 0.0579858 -0.128275 -0.0736142 -0.125666 0.131127 -0.0963574 -0.149675 -0.108752
0.0771956 0.0577186 -0.128056 -0.0734023 -0.126009 0.131329 -0.0959306 -0.14994 -0.108318
0.0778719 0.0574735 -0.127815 -0.0732025 -0.126368 0.131518 -0.0954947 -0.150183 -0.107863
0.0785409 0.0572527 -0.127553 -0.0730141 -0.126742 0.131694 -0.0950485 -0.150402 -0.107387
0.0791913 0.0567653 -0.127228 -0.0731639 -0.126966 0.131265 -0.0948092 -0.15084 -0.106675
0.0798198 0.0560898 -0.126848 -0.0734652 -0.127095 0.130681 -0.0946866 -0.151443 -0.105755
0.0804237 0.0551862 -0.126401 -0.0739387 -0.12711 0.1299 -0.0947038 -0.152251 -0.104571
0.081006 0.0542404 -0.125878 -0.0743593 -0.127062 0.128999 -0.094789 -0.152085 -0.104248
0.0815671 0.0544834 -0.126077 -0.0749054 -0.126978 0.128033 -0.094909 -0.153073 -0.102818
0.0821047 0.0533763 -0.125521 -0.0754143 -0.126883 0.127062 -0.0950287 -0.154056 -0.101297
0.0826183 0.053658 -0.125729 -0.0759116 -0.126781 0.126093 -0.0951432 -0.155024 -0.0996838
0.0831175 0.0547804 -0.126399 -0.0763443 -0.126684 0.12514 -0.0952393 -0.154652 -0.0993463
0.0835924 0.0537122 -0.125893 -0.0768658 -0.126578 0.124192 -0.0953303 -0.155579 -0.0977097
0.0840396 0.0526868 -0.12532 -0.0773799 -0.126474 0.123294 -0.0954087 -0.156442 -0.0960335
0.0844601 0.0531277 -0.125567 -0.0779162 -0.126371 0.122428 -0.0954803 -0.157259 -0.0942864
0.084862 0.0522299 -0.124964 -0.0784021 -0.126281 0.121632 -0.095531 -0.156516 -0.0941889
0.0852342 0.0527718 -0.12523 -0.0790259 -0.126158 0.120812 -0.0956111 -0.157265 -0.0924719
0.0855767 0.0518826 -0.124615 -0.0796494 -0.126035 0.120041 -0.0956924 -0.157953 -0.0907097
0.0858996 0.0525981 -0.124883 -0.0802149 -0.125908 0.119306 -0.0957809 -0.157002 -0.0908215
0.0861905 0.0517609 -0.124252 -0.0809331 -0.125752 0.118574 -0.095898 -0.157632 -0.0891039
0.086447 0.050964 -0.123557 -0.0816594 -0.125584 0.117891 -0.0960377 -0.158196 -0.0873396
0.0866707 0.0518042 -0.123876 -0.0824229 -0.125396 0.117236 -0.0962076 -0.158713 -0.0854875
0.086874 0.0511318 -0.123171 -0.0831171 -0.125211 0.116643 -0.0963903 -0.157423 -0.0859066
0.0870584 0.0523015 -0.123584 -0.0837132 -0.125127 0.116193 -0.096493 -0.157731 -0.084327
0.0872399 0.0520826 -0.122955 -0.0839771 -0.125166 0.1159 -0.0965205 -0.156052 -0.0853409
0.0874001 0.0518581 -0.122308 -0.0842647 -0.125275 0.115723 -0.0965301 -0.156109 -0.0841416
0.0875495 0.0535028 -0.122759 -0.0843562 -0.125489 0.115663 -0.0964981 -0.155562 -0.0836742
0.0876987 0.0536357 -0.122173 -0.0842588 -0.125788 0.115693 -0.0964497 -0.153383 -0.0853296
0.0878301 0.0553208 -0.122646 -0.0843065 -0.126111 0.115745 -0.0964439 -0.153236 -0.0844588
0.0879558 0.0554907 -0.122101 -0.0841718 -0.126484 0.115842 -0.0964605 -0.151258 -0.0858783
0.0880632 0.0572113 -0.122577 -0.084177 -0.126868 0.115936 -0.0965345 -0.151079 -0.0851367
0.088165 0.0573911 -0.122064 -0.084031 -0.127293 0.116066 -0.0966403 -0.149073 -0.086594
0.0882664 0.0592301 -0.1225 -0.0838695 -0.127735 0.116174 -0.0967971 -0.146274 -0.088975
0.0883585 0.0617852 -0.12347 -0.0838947 -0.128173 0.116232 -0.097022 -0.146156 -0.0885081
0.0884415 0.0618588 -0.123107 -0.0838609 -0.128642 0.116324 -0.0972795 -0.145683 -0.08838
0.0885208 0.0635963 -0.123542 -0.0837308 -0.129137 0.116424 -0.0975755 -0.143615 -0.0899554
0.0885933 0.0660304 -0.12443 -0.083753 -0.129635 0.116492 -0.0979288 -0.143487 -0.089542
0.0886662 0.0661152 -0.124158 -0.083898 -0.130116 0.116586 -0.098319 -0.141585 -0.0909005
0.0887255 0.0676286 -0.124605 -0.0843677 -0.130533 0.116619 -0.0987853 -0.141492 -0.0905068
0.0887824 0.0699617 -0.125392 -0.084883 -0.130919 0.116638 -0.0993001 -0.139647 -0.0918062
0.0888402 0.069939 -0.125181 -0.0862609 -0.131091 0.116583 -0.0998936 -0.137115 -0.093773
0.0888817 0.0712291 -0.125608 -0.088248 -0.131052 0.116431 -0.100583 -0.137212 -0.093438
0.0889072 0.0732561 -0.126364 -0.0903952 -0.130865 0.116251 -0.101333 -0.137324 -0.0930032
0.088925 0.0756658 -0.127245 -0.0924881 -0.130567 0.116046 -0.102132 -0.135689 -0.0941002
0.0889303 0.0753414 -0.127211 -0.0946538 -0.130151 0.115752 -0.102983 -0.135912 -0.0935848
0.0889213 0.0764533 -0.127598 -0.0966473 -0.129651 0.115467 -0.103891 -0.134281 -0.0946795
0.0888987 0.0781597 -0.128274 -0.0987234 -0.129041 0.115123 -0.104859 -0.134538 -0.0941546
0.0888683 0.0778028 -0.12821 -0.100592 -0.128402 0.114783 -0.105857 -0.132943 -0.0951734
0.0888199 0.0787274 -0.1286 -0.102496 -0.127673 0.114377 -0.106915 -0.133247 -0.0946226
0.0887611 0.0804405 -0.12921 -0.104209 -0.12693 0.113961 -0.108005 -0.13168 -0.0955976
0.0886918 0.082378 -0.129971 -0.105998 -0.1261 0.113463 -0.109149 -0.132058 -0.0949853
0.088616 0.0844864 -0.130754 -0.107624 -0.125264 0.112952 -0.110319 -0.130531 -0.0958896
0.0885334 0.0838569 -0.130874 -0.10929 -0.124371 0.112336 -0.111522 -0.131007 -0.0951911
0.0884375 0.0845437 -0.131237 -0.110797 -0.123474 0.111739 -0.112756 -0.129479 -0.0960887
0.088331 0.0857837 -0.13181 -0.11241 -0.1225 0.111074 -0.114029 -0.129974 -0.0953781
0.0882112 0.0873604 -0.132478 -0.113971 -0.121506 0.110388 -0.115325 -0.130462 -0.0945646
0.0880852 0.0891306 -0.133163 -0.115411 -0.120526 0.109697 -0.116633 -0.128896 -0.0953807
0.0879524 0.0907922 -0.133895 -0.116967 -0.119453 0.108903 -0.117978 -0.129458 -0.094505
0.0878144 0.0924614 -0.134597 -0.118404 -0.118397 0.10811 -0.11933 -0.127912 -0.0952818
0.0876712 0.0939226 -0.135326 -0.119952 -0.117249 0.107212 -0.120714 -0.128538 -0.0943503
0.0875175 0.0952834 -0.13604 -0.121459 -0.116087 0.106292 -0.122108 -0.129148 -0.0933123
0.087359 0.096524 -0.1367 -0.122788 -0.114993 0.105378 -0.123498 -0.127601 -0.0940057
0.0871957 0.0974234 -0.137363 -0.124134 -0.113866 0.104359 -0.124912 -0.128268 -0.0929217
0.0870561 0.0983025 -0.137938 -0.124956 -0.113135 0.103506 -0.126212 -0.128765 -0.0918593
0.0869564 0.0992061 -0.138383 -0.125544 -0.112674 0.102893 -0.12737 -0.126931 -0.092713
0.0868937 0.0999534 -0.138736 -0.126023 -0.11237 0.102372 -0.128451 -0.124246 -0.0942913
0.0868603 0.100409 -0.139057 -0.126545 -0.112123 0.101841 -0.129494 -0.124511 -0.0936479
0.0868454 0.100793 -0.139274 -0.126947 -0.112014 0.101406 -0.130485 -0.122959 -0.0943595
0.0868525 0.101018 -0.139419 -0.127321 -0.111984 0.100998 -0.131443 -0.120756 -0.0955721
0.0868795 0.101014 -0.13953 -0.12776 -0.111977 0.100558 -0.132386 -0.120959 -0.0950987
0.0869183 0.100983 -0.139547 -0.128118 -0.112066 0.100177 -0.133296 -0.119679 -0.0956364
0.0869732 0.100856 -0.139495 -0.12846 -0.112214 0.099812 -0.134181 -0.117871 -0.0965498
0.0870458 0.100632 -0.13938 -0.128808 -0.112404 0.0994439 -0.135047 -0.115976 -0.0975395
0.0871364 0.100327 -0.139205 -0.129165 -0.112629 0.0990688 -0.135895 -0.114201 -0.0984738
0.0872447 0.0999625 -0.13897 -0.12953 -0.112888 0.0986883 -0.136722 -0.112628 -0.0993023
0.0873699 0.0995556 -0.138675 -0.129902 -0.11318 0.0983055 -0.137528 -0.111282 -0.100011
0.0875111 0.0991213 -0.138322 -0.130276 -0.113505 0.0979239 -0.138311 -0.110157 -0.1006
0.0876673 0.0986711 -0.137912 -0.130651 -0.113861 0.0975462 -0.139071 -0.109226 -0.101078
0.0878372 0.0982141 -0.137444 -0.131023 -0.114249 0.0971757 -0.139807 -0.108395 -0.101491
0.0880202 0.0977556 -0.136921 -0.131392 -0.114665 0.096813 -0.14052 -0.107614 -0.10186
0.0882156 0.0972989 -0.136345 -0.131758 -0.115107 0.0964575 -0.141209 -0.10686 -0.102196
0.0884229 0.0968884 -0.135726 -0.132121 -0.115571 0.096108 -0.141876 -0.106117 -0.102507
0.0886416 0.0965809 -0.135082 -0.132483 -0.116054 0.0957627 -0.142521 -0.105381 -0.102794
0.0888716 0.0964044 -0.134427 -0.132845 -0.116552 0.0954194 -0.143144 -0.10465 -0.103059
0.089113 0.0963676 -0.133773 -0.133209 -0.117061 0.0950755 -0.143747 -0.103923 -0.103303
0.0893659 0.0964674 -0.13313 -0.133579 -0.117576 0.0947287 -0.144329 -0.1032 -0.103526
0.0896301 0.0966889 -0.132504 -0.133984 -0.118077 0.0943711 -0.144893 -0.102488 -0.103725
0.0899047 0.0970107 -0.1319 -0.13447 -0.118531 0.0939907 -0.145444 -0.101797 -0.103897
0.0901888 0.0974115 -0.131325 -0.135062 -0.118915 0.0935761 -0.145985 -0.101133 -0.104038
0.0904815 0.0978722 -0.130782 -0.135768 -0.119217 0.093119 -0.14652 -0.100497 -0.104148
0.0907821 0.0983814 -0.130272 -0.136585 -0.119432 0.0926207 -0.147029 -0.0998857 -0.104229
0.0911219 0.0987848 -0.129818 -0.137787 -0.119332 0.0903816 -0.147383 -0.0994901 -0.104198
0.0914664 0.0992785 -0.129402 -0.138915 -0.119254 0.08834 -0.147668 -0.0989878 -0.104181
0.0918156 0.0998409 -0.129028 -0.140004 -0.119178 0.085888 -0.147804 -0.0984532 -0.104151
0.0921679 0.100447 -0.128682 -0.141107 -0.119067 0.0832134 -0.147812 -0.0979033 -0.104117
0.0925219 0.101072 -0.128361 -0.142238 -0.118905 0.0804514 -0.147707 -0.0973511 -0.104078
0.0928765 0.101703 -0.128063 -0.143396 -0.118689 0.0777065 -0.147488 -0.0968047 -0.104034
