setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
0.465531 -0.465529 -0.332129 0.332131 0.458021 -0.458016 -0.324616 0.324621 0
0.466173 -0.466172 -0.332772 0.332773 0.459652 -0.459648 -0.326248 0.326252 0
0.466563 -0.466562 -0.333162 0.333163 0.461034 -0.46103 -0.32763 0.327634 0
0.4667 -0.4667 -0.3333 0.3333 0.462167 -0.462164 -0.328764 0.328767 0
0.466584 -0.466585 -0.333185 0.333184 0.46305 -0.463048 -0.329648 0.32965 0
0.466216 -0.466217 -0.332817 0.332816 0.463683 -0.463682 -0.330282 0.330283 0
0.465595 -0.465597 -0.332197 0.332195 0.464066 -0.464065 -0.330665 0.330666 0
0.464723 -0.464725 -0.331325 0.331323 0.464197 -0.464197 -0.330797 0.330797 0
0.463599 -0.463602 -0.330202 0.330199 0.464078 -0.464078 -0.330678 0.330678 0
0.462224 -0.462228 -0.328828 0.328824 0.463707 -0.463708 -0.330308 0.330307 0
0.4606 -0.460604 -0.327204 0.3272 0.463085 -0.463087 -0.329687 0.329686 0
0.458727 -0.458732 -0.325332 0.325327 0.462214 -0.462216 -0.328816 0.328814 0
0.456606 -0.456612 -0.323212 0.323206 0.461092 -0.461095 -0.327695 0.327692 0
0.454239 -0.454245 -0.320845 0.320839 0.459722 -0.459725 -0.326325 0.326322 0
0.451627 -0.451634 -0.318234 0.318227 0.458103 -0.458107 -0.324707 0.324703 0
0.448772 -0.44878 -0.31538 0.315372 0.456237 -0.456242 -0.322842 0.322837 0
0.445676 -0.445684 -0.312284 0.312276 0.454124 -0.45413 -0.32073 0.320724 0
0.44234 -0.442349 -0.308949 0.30894 0.451768 -0.451774 -0.318374 0.318368 0
0.438767 -0.438777 -0.305377 0.305367 0.449168 -0.449175 -0.315775 0.315768 0
0.43496 -0.43497 -0.30157 0.30156 0.446326 -0.446334 -0.312934 0.312926 0
0.430919 -0.43093 -0.29753 0.297519 0.443245 -0.443253 -0.309853 0.309845 0
0.426649 -0.42666 -0.29326 0.293249 0.439925 -0.439934 -0.306534 0.306525 0
0.422151 -0.422163 -0.288763 0.288751 0.43637 -0.43638 -0.30298 0.30297 0
0.417428 -0.417441 -0.284041 0.284028 0.432582 -0.432592 -0.299192 0.299182 0
0.412485 -0.412498 -0.279098 0.279085 0.428563 -0.428573 -0.295173 0.295163 0
0.407322 -0.407336 -0.273936 0.273922 0.424315 -0.424326 -0.290926 0.290915 0
0.401945 -0.401959 -0.268559 0.268545 0.419841 -0.419853 -0.286453 0.286441 0
0.396356 -0.396371 -0.262971 0.262956 0.415144 -0.415156 -0.281756 0.281744 0
0.390559 -0.390574 -0.257174 0.257159 0.410227 -0.41024 -0.27684 0.276827 0
0.384557 -0.384573 -0.251173 0.251157 0.405093 -0.405107 -0.271707 0.271693 0
0.378354 -0.378371 -0.244971 0.244954 0.399745 -0.399759 -0.266359 0.266345 0
0.371955 -0.371972 -0.238572 0.238555 0.394187 -0.394202 -0.260802 0.260787 0
0.365362 -0.36538 -0.23198 0.231962 0.388422 -0.388437 -0.255037 0.255022 0
0.358581 -0.3586 -0.2252 0.225181 0.382454 -0.38247 -0.24907 0.249054 0
0.351616 -0.351635 -0.218235 0.218216 0.376286 -0.376303 -0.242903 0.242886 0
0.344471 -0.34449 -0.21109 0.211071 0.369923 -0.36994 -0.23654 0.236523 0
0.33715 -0.33717 -0.20377 0.20375 0.363369 -0.363386 -0.229986 0.229969 0
0.329659 -0.329679 -0.196279 0.196259 0.356627 -0.356645 -0.223245 0.223227 0
0.322001 -0.322022 -0.188622 0.188601 0.349702 -0.34972 -0.21632 0.216302 0
0.314183 -0.314203 -0.180803 0.180783 0.342598 -0.342617 -0.209217 0.209198 0
0.306208 -0.306229 -0.172829 0.172808 0.33532 -0.335339 -0.201939 0.20192 0
0.298081 -0.298103 -0.164703 0.164681 0.327872 -0.327892 -0.194492 0.194472 0
0.289809 -0.289831 -0.156431 0.156409 0.32026 -0.32028 -0.18688 0.18686 0
0.281395 -0.281418 -0.148018 0.147995 0.312487 -0.312507 -0.179107 0.179087 0
0.272846 -0.272869 -0.139469 0.139446 0.304559 -0.30458 -0.17118 0.171159 0
0.264167 -0.26419 -0.13079 0.130767 0.29648 -0.296502 -0.163102 0.16308 0
0.255363 -0.255386 -0.121986 0.121963 0.288257 -0.288279 -0.154879 0.154857 0
0.24644 -0.246464 -0.113064 0.11304 0.279894 -0.279916 -0.146516 0.146494 0
0.237403 -0.237427 -0.104027 0.104003 0.271396 -0.271418 -0.138018 0.137996 0
0.228259 -0.228283 -0.0948831 0.0948589 0.262768 -0.262791 -0.129391 0.129368 0
0.219012 -0.219037 -0.0856369 0.0856124 0.254017 -0.25404 -0.12064 0.120617 0
0.20967 -0.209694 -0.0762945 0.0762697 0.245148 -0.245171 -0.111771 0.111748 0
0.200237 -0.200262 -0.0668617 0.0668368 0.236166 -0.236189 -0.102789 0.102766 0
0.190719 -0.190745 -0.0573446 0.0573195 0.227076 -0.227101 -0.0937005 0.0936764 0
0.181124 -0.181149 -0.0477492 0.0477238 0.217886 -0.21791 -0.0845103 0.084486 0
0.171456 -0.171481 -0.0380814 0.0380559 0.2086 -0.208625 -0.0752246 0.0752 0
0.161722 -0.161748 -0.0283475 0.0283218 0.199224 -0.199249 -0.0658493 0.0658245 0
0.151928 -0.151954 -0.0185536 0.0185277 0.189765 -0.18979 -0.0563902 0.0563652 0
0.14208 -0.142106 -0.00870579 0.0086798 0.180228 -0.180253 -0.0468534 0.0468282 0
0.132184 -0.13221 0.00118963 -0.00121573 0.170619 -0.170645 -0.0372449 0.0372195 0
0.122247 -0.122274 0.0111264 -0.0111526 0.160945 -0.160971 -0.0275707 0.0275451 0
0.112275 -0.112302 0.0210983 -0.0211246 0.151211 -0.151237 -0.017837 0.0178113 0
0.102275 -0.102301 0.031099 -0.0311254 0.141424 -0.14145 -0.00804985 0.00802402 0
0.0922514 -0.0922778 0.0411222 -0.0411486 0.13159 -0.131616 0.00178448 -0.00181042 0
0.0822121 -0.0822385 0.0511615 -0.0511879 0.121714 -0.12174 0.0116598 -0.0116858 0
0.0721629 -0.0721893 0.0612107 -0.0612371 0.111804 -0.11183 0.0215699 -0.021596 0
0.0621103 -0.0621367 0.0712633 -0.0712897 0.101865 -0.101892 0.0315085 -0.0315347 0
0.0520606 -0.052087 0.081313 -0.0813394 0.0919044 -0.0919307 0.0414693 -0.0414955 0
0.0420201 -0.0420465 0.0913535 -0.0913799 0.0819277 -0.0819539 0.0514461 -0.0514723 0
0.0319952 -0.0320216 0.101378 -0.101405 0.0719413 -0.0719675 0.0614325 -0.0614587 0
0.0219922 -0.0220185 0.111381 -0.111408 0.0619515 -0.0619778 0.0714222 -0.0714485 0
0.0120175 -0.0120437 0.121356 -0.121382 0.0519648 -0.0519911 0.0814089 -0.0814352 0
0.00207733 -0.00210345 0.131297 -0.131323 0.0419874 -0.0420136 0.0913864 -0.0914126 0
-0.00782204 0.00779604 0.141196 -0.141222 0.0320256 -0.0320518 0.101348 -0.101374 0
-0.0176743 0.0176485 0.151048 -0.151074 0.0220857 -0.0221118 0.111288 -0.111314 0
-0.0274734 0.0274476 0.160848 -0.160873 0.012174 -0.0122 0.1212 -0.121226 0
-0.0372129 0.0371873 0.170587 -0.170613 0.00229667 -0.00232262 0.131077 -0.131103 0
-0.0468868 0.0468614 0.180261 -0.180287 -0.00753995 0.00751411 0.140914 -0.14094 0
-0.056489 0.0564638 0.189864 -0.189889 -0.0173297 0.017304 0.150704 -0.15073 0
-0.0660133 0.0659884 0.199388 -0.199413 -0.0270663 0.0270408 0.160441 -0.160466 0
-0.0754539 0.0754291 0.208829 -0.208854 -0.0367438 0.0367184 0.170118 -0.170144 0
-0.0848046 0.0847801 0.21818 -0.218205 -0.0463559 0.0463306 0.179731 -0.179756 0
-0.0940597 0.0940354 0.227435 -0.22746 -0.0558965 0.0558715 0.189272 -0.189297 0
-0.103213 0.103189 0.236589 -0.236613 -0.0653598 0.065335 0.198735 -0.19876 0
-0.112259 0.112236 0.245636 -0.245659 -0.0747397 0.0747151 0.208115 -0.20814 0
-0.121193 0.121169 0.254569 -0.254593 -0.0840302 0.0840058 0.217406 -0.21743 0
-0.130007 0.129984 0.263384 -0.263407 -0.0932255 0.0932014 0.226601 -0.226625 0
-0.138697 0.138675 0.272075 -0.272097 -0.10232 0.102296 0.235696 -0.23572 0
-0.147258 0.147236 0.280636 -0.280658 -0.111307 0.111284 0.244684 -0.244707 0
-0.155683 0.155661 0.289061 -0.289083 -0.120183 0.120159 0.253559 -0.253583 0
-0.163968 0.163947 0.297347 -0.297368 -0.12894 0.128917 0.262317 -0.26234 0
-0.172108 0.172086 0.305486 -0.305508 -0.137573 0.137551 0.270951 -0.270973 0
-0.180096 0.180075 0.313475 -0.313496 -0.146078 0.146055 0.279455 -0.279478 0
-0.187929 0.187908 0.321308 -0.321329 -0.154448 0.154426 0.287826 -0.287848 0
-0.1956 0.19558 0.32898 -0.329 -0.162678 0.162657 0.296057 -0.296078 0
-0.203106 0.203087 0.336487 -0.336506 -0.170764 0.170743 0.304143 -0.304164 0
-0.210442 0.210423 0.343823 -0.343842 -0.178699 0.178679 0.312079 -0.312099 0
-0.217603 0.217584 0.350984 -0.351003 -0.18648 0.18646 0.31986 -0.31988 0
-0.224584 0.224566 0.357966 -0.357984 -0.194101 0.194081 0.327481 -0.327501 0
-0.231381 0.231363 0.364763 -0.364781 -0.201557 0.201537 0.334937 -0.334957 0
-0.23799 0.237972 0.371372 -0.37139 -0.208843 0.208824 0.342224 -0.342243 0
-0.244406 0.244389 0.377789 -0.377806 -0.215956 0.215937 0.349337 -0.349356 0
-0.250626 0.25061 0.38401 -0.384026 -0.22289 0.222872 0.356272 -0.35629 0
-0.256645 0.25663 0.39003 -0.390045 -0.229641 0.229623 0.363023 -0.363041 0
-0.262461 0.262445 0.395845 -0.395861 -0.236205 0.236188 0.369588 -0.369605 0
-0.268068 0.268053 0.401453 -0.401468 -0.242577 0.242561 0.375961 -0.375977 0
-0.273464 0.27345 0.40685 -0.406864 -0.248755 0.248739 0.382139 -0.382155 0
-0.278645 0.278631 0.412031 -0.412045 -0.254733 0.254717 0.388117 -0.388133 0
-0.283608 0.283595 0.416995 -0.417008 -0.260508 0.260493 0.393893 -0.393908 0
-0.288349 0.288337 0.421737 -0.421749 -0.266076 0.266062 0.399462 -0.399476 0
-0.292867 0.292855 0.426255 -0.426267 -0.271434 0.27142 0.40482 -0.404834 0
-0.297157 0.297146 0.430546 -0.430557 -0.276579 0.276566 0.409966 -0.409979 0
-0.301218 0.301207 0.434607 -0.434618 -0.281507 0.281494 0.414894 -0.414907 0
-0.305046 0.305036 0.438436 -0.438446 -0.286214 0.286202 0.419602 -0.419614 0
-0.308639 0.30863 0.44203 -0.442039 -0.290699 0.290688 0.424088 -0.424099 0
-0.311996 0.311987 0.445387 -0.445396 -0.294959 0.294948 0.428348 -0.428359 0
-0.315113 0.315105 0.448505 -0.448513 -0.298989 0.298979 0.432379 -0.432389 0
-0.317989 0.317981 0.451381 -0.451389 -0.302789 0.30278 0.43618 -0.436189 0
-0.320622 0.320615 0.454015 -0.454022 -0.306356 0.306347 0.439747 -0.439756 0
-0.32301 0.323004 0.456404 -0.45641 -0.309687 0.309678 0.443078 -0.443087 0
-0.325152 0.325147 0.458547 -0.458552 -0.31278 0.312772 0.446172 -0.44618 0
-0.327047 0.327042 0.460442 -0.460447 -0.315633 0.315626 0.449026 -0.449033 0
-0.328693 0.328689 0.462089 -0.462093 -0.318245 0.318239 0.451639 -0.451645 0
-0.330089 0.330086 0.463486 -0.463489 -0.320614 0.320608 0.454008 -0.454014 0
-0.331235 0.331232 0.464632 -0.464635 -0.322738 0.322733 0.456133 -0.456138 0
-0.332129 0.332127 0.465527 -0.465529 -0.324616 0.324612 0.458012 -0.458016 0
-0.332772 0.332771 0.466171 -0.466172 -0.326248 0.326244 0.459644 -0.459648 0
-0.333162 0.333161 0.466561 -0.466562 -0.32763 0.327627 0.461027 -0.46103 0
-0.3333 0.3333 0.4667 -0.4667 -0.328764 0.328762 0.462162 -0.462164 0
-0.333185 0.333185 0.466585 -0.466585 -0.329648 0.329646 0.463046 -0.463048 0
-0.332817 0.332818 0.466218 -0.466217 -0.330282 0.330281 0.463681 -0.463682 0
-0.332197 0.332199 0.465599 -0.465597 -0.330665 0.330665 0.464064 -0.464065 0
-0.331325 0.331328 0.464728 -0.464725 -0.330797 0.330797 0.464197 -0.464197 0
-0.330202 0.330205 0.463605 -0.463602 -0.330678 0.330679 0.464079 -0.464078 0
-0.328828 0.328832 0.462232 -0.462228 -0.330308 0.33031 0.463709 -0.463708 0
-0.327204 0.327209 0.460609 -0.460604 -0.329687 0.329689 0.463089 -0.463087 0
-0.325332 0.325337 0.458737 -0.458732 -0.328816 0.328819 0.462219 -0.462216 0
-0.323212 0.323218 0.456618 -0.456612 -0.327695 0.327699 0.461099 -0.461095 0
-0.320845 0.320852 0.454252 -0.454245 -0.326325 0.326329 0.459729 -0.459725 0
-0.318234 0.318241 0.451641 -0.451634 -0.324707 0.324712 0.458112 -0.458107 0
-0.31538 0.315388 0.448788 -0.44878 -0.322842 0.322847 0.456247 -0.456242 0
-0.312284 0.312293 0.445693 -0.445684 -0.32073 0.320736 0.454136 -0.45413 0
-0.308949 0.308958 0.442358 -0.442349 -0.318374 0.318381 0.451781 -0.451774 0
-0.305377 0.305387 0.438787 -0.438777 -0.315775 0.315782 0.449182 -0.449175 0
-0.30157 0.30158 0.43498 -0.43497 -0.312934 0.312942 0.446342 -0.446334 0
-0.29753 0.297541 0.430941 -0.43093 -0.309853 0.309861 0.443261 -0.443253 0
-0.29326 0.293272 0.426672 -0.42666 -0.306534 0.306543 0.439943 -0.439934 0
-0.288763 0.288775 0.422175 -0.422163 -0.30298 0.30299 0.43639 -0.43638 0
-0.284041 0.284054 0.417454 -0.417441 -0.299192 0.299203 0.432603 -0.432592 0
-0.279098 0.279111 0.412511 -0.412498 -0.295173 0.295184 0.428584 -0.428573 0
-0.273936 0.27395 0.40735 -0.407336 -0.290926 0.290938 0.424338 -0.424326 0
-0.268559 0.268574 0.401974 -0.401959 -0.286453 0.286465 0.419865 -0.419853 0
-0.262971 0.262986 0.396386 -0.396371 -0.281756 0.281769 0.415169 -0.415156 0
-0.257174 0.25719 0.39059 -0.390574 -0.27684 0.276853 0.410253 -0.41024 0
-0.251173 0.251189 0.384589 -0.384573 -0.271707 0.27172 0.40512 -0.405107 0
-0.244971 0.244987 0.378387 -0.378371 -0.266359 0.266374 0.399774 -0.399759 0
-0.238572 0.238589 0.371989 -0.371972 -0.260802 0.260817 0.394217 -0.394202 0
-0.23198 0.231998 0.365398 -0.36538 -0.255037 0.255053 0.388453 -0.388437 0
-0.2252 0.225218 0.358618 -0.3586 -0.24907 0.249086 0.382486 -0.38247 0
-0.218235 0.218253 0.351653 -0.351635 -0.242903 0.242919 0.376319 -0.376303 0
-0.21109 0.211109 0.344509 -0.34449 -0.23654 0.236557 0.369957 -0.36994 0
-0.20377 0.203789 0.337189 -0.33717 -0.229986 0.230004 0.363404 -0.363386 0
-0.196279 0.196299 0.329699 -0.329679 -0.223245 0.223263 0.356663 -0.356645 0
-0.188622 0.188642 0.322042 -0.322022 -0.21632 0.216339 0.349739 -0.34972 0
-0.180803 0.180824 0.314224 -0.314203 -0.209217 0.209236 0.342636 -0.342617 0
-0.172829 0.17285 0.30625 -0.306229 -0.201939 0.201959 0.335359 -0.335339 0
-0.164703 0.164724 0.298124 -0.298103 -0.194492 0.194512 0.327912 -0.327892 0
-0.156431 0.156453 0.289853 -0.289831 -0.18688 0.1869 0.3203 -0.32028 0
-0.148018 0.14804 0.28144 -0.281418 -0.179107 0.179128 0.312528 -0.312507 0
-0.139469 0.139492 0.272892 -0.272869 -0.17118 0.171201 0.304601 -0.30458 0
-0.13079 0.130813 0.264213 -0.26419 -0.163102 0.163123 0.296523 -0.296502 0
-0.121986 0.12201 0.25541 -0.255386 -0.154879 0.154901 0.288301 -0.288279 0
-0.113064 0.113087 0.246487 -0.246464 -0.146516 0.146538 0.279938 -0.279916 0
-0.104027 0.104051 0.237451 -0.237427 -0.138018 0.138041 0.271441 -0.271418 0
-0.0948831 0.0949073 0.228307 -0.228283 -0.129391 0.129414 0.262814 -0.262791 0
-0.0856369 0.0856613 0.219061 -0.219037 -0.12064 0.120664 0.254064 -0.25404 0
-0.0762945 0.0763192 0.209719 -0.209694 -0.111771 0.111795 0.245195 -0.245171 0
-0.0668617 0.0668867 0.200287 -0.200262 -0.102789 0.102813 0.236213 -0.236189 0
-0.0573446 0.0573698 0.19077 -0.190745 -0.0937005 0.0937246 0.227125 -0.227101 0
-0.0477492 0.0477745 0.181175 -0.181149 -0.0845103 0.0845346 0.217935 -0.21791 0
-0.0380814 0.038107 0.171507 -0.171481 -0.0752246 0.0752492 0.208649 -0.208625 0
-0.0283475 0.0283732 0.161773 -0.161748 -0.0658493 0.065874 0.199274 -0.199249 0
-0.0185536 0.0185794 0.151979 -0.151954 -0.0563902 0.0564152 0.189815 -0.18979 0
-0.00870579 0.00873178 0.142132 -0.142106 -0.0468534 0.0468786 0.180279 -0.180253 0
0.00118963 -0.00116352 0.132236 -0.13221 -0.0372449 0.0372702 0.17067 -0.170645 0
0.0111264 -0.0111002 0.1223 -0.122274 -0.0275707 0.0275962 0.160996 -0.160971 0
0.0210983 -0.021072 0.112328 -0.112302 -0.017837 0.0178627 0.151263 -0.151237 0
0.031099 -0.0310726 0.102327 -0.102301 -0.00804985 0.00807567 0.141476 -0.14145 0
0.0411222 -0.0410958 0.0923042 -0.0922778 0.00178448 -0.00175854 0.131641 -0.131616 0
0.0511615 -0.0511351 0.0822649 -0.0822385 0.0116598 -0.0116338 0.121766 -0.12174 0
0.0612107 -0.0611842 0.0722158 -0.0721893 0.0215699 -0.0215438 0.111856 -0.11183 0
0.0712633 -0.0712368 0.0621632 -0.0621367 0.0315085 -0.0314823 0.101918 -0.101892 0
0.081313 -0.0812866 0.0521134 -0.052087 0.0414693 -0.0414431 0.0919569 -0.0919307 0
0.0913535 -0.0913271 0.0420729 -0.0420465 0.0514461 -0.0514198 0.0819802 -0.0819539 0
0.101378 -0.101352 0.0320479 -0.0320216 0.0614325 -0.0614062 0.0719938 -0.0719675 0
0.111381 -0.111355 0.0220448 -0.0220185 0.0714222 -0.0713959 0.0620041 -0.0619778 0
0.121356 -0.12133 0.0120699 -0.0120437 0.0814089 -0.0813826 0.0520174 -0.0519911 0
0.131297 -0.13127 0.00212956 -0.00210345 0.0913864 -0.0913601 0.0420399 -0.0420136 0
0.141196 -0.14117 -0.00777004 0.00779604 0.101348 -0.101322 0.032078 -0.0320518 0
0.151048 -0.151023 -0.0176226 0.0176485 0.111288 -0.111262 0.0221379 -0.0221118 0
0.160848 -0.160822 -0.0274219 0.0274476 0.1212 -0.121174 0.0122261 -0.0122 0
0.170587 -0.170562 -0.0371618 0.0371873 0.131077 -0.131051 0.00234857 -0.00232262 0
0.180261 -0.180236 -0.0468361 0.0468614 0.140914 -0.140888 -0.00748828 0.00751411 0
0.189864 -0.189839 -0.0564386 0.0564638 0.150704 -0.150678 -0.0172783 0.017304 0
0.199388 -0.199363 -0.0659634 0.0659884 0.160441 -0.160415 -0.0270152 0.0270408 0
0.208829 -0.208804 -0.0754044 0.0754291 0.170118 -0.170093 -0.036693 0.0367184 0
0.21818 -0.218156 -0.0847556 0.0847801 0.179731 -0.179705 -0.0463054 0.0463306 0
0.227435 -0.227411 -0.0940112 0.0940354 0.189272 -0.189247 -0.0558465 0.0558715 0
0.236589 -0.236565 -0.103165 0.103189 0.198735 -0.19871 -0.0653102 0.065335 0
0.245636 -0.245612 -0.112212 0.112236 0.208115 -0.208091 -0.0746905 0.0747151 0
0.254569 -0.254546 -0.121146 0.121169 0.217406 -0.217382 -0.0839815 0.0840058 0
0.263384 -0.263361 -0.129961 0.129984 0.226601 -0.226577 -0.0931774 0.0932014 0
0.272075 -0.272052 -0.138652 0.138675 0.235696 -0.235672 -0.102272 0.102296 0
0.280636 -0.280613 -0.147213 0.147236 0.244684 -0.24466 -0.11126 0.111284 0
0.289061 -0.289039 -0.155639 0.155661 0.253559 -0.253536 -0.120136 0.120159 0
0.297347 -0.297325 -0.163925 0.163947 0.262317 -0.262294 -0.128894 0.128917 0
0.305486 -0.305465 -0.172065 0.172086 0.270951 -0.270928 -0.137528 0.137551 0
0.313475 -0.313454 -0.180054 0.180075 0.279455 -0.279433 -0.146033 0.146055 0
0.321308 -0.321288 -0.187888 0.187908 0.287826 -0.287804 -0.154404 0.154426 0
0.32898 -0.32896 -0.19556 0.19558 0.296057 -0.296035 -0.162635 0.162657 0
0.336487 -0.336467 -0.203067 0.203087 0.304143 -0.304122 -0.170722 0.170743 0
0.343823 -0.343804 -0.210404 0.210423 0.312079 -0.312058 -0.178658 0.178679 0
0.350984 -0.350965 -0.217565 0.217584 0.31986 -0.319839 -0.186439 0.18646 0
0.357966 -0.357947 -0.224547 0.224566 0.327481 -0.327461 -0.194061 0.194081 0
0.364763 -0.364745 -0.231345 0.231363 0.334937 -0.334918 -0.201518 0.201537 0
0.371372 -0.371355 -0.237955 0.237972 0.342224 -0.342205 -0.208805 0.208824 0
0.377789 -0.377773 -0.244373 0.244389 0.349337 -0.349319 -0.215919 0.215937 0
0.38401 -0.383994 -0.250594 0.25061 0.356272 -0.356254 -0.222854 0.222872 0
0.39003 -0.390014 -0.256614 0.25663 0.363023 -0.363006 -0.229606 0.229623 0
0.395845 -0.39583 -0.26243 0.262445 0.369588 -0.369571 -0.236171 0.236188 0
0.401453 -0.401439 -0.268039 0.268053 0.375961 -0.375944 -0.242544 0.242561 0
0.40685 -0.406836 -0.273436 0.27345 0.382139 -0.382123 -0.248723 0.248739 0
0.412031 -0.412018 -0.278618 0.278631 0.388117 -0.388102 -0.254702 0.254717 0
0.416995 -0.416982 -0.283582 0.283595 0.393893 -0.393878 -0.260478 0.260493 0
0.421737 -0.421725 -0.288325 0.288337 0.399462 -0.399447 -0.266047 0.266062 0
0.426255 -0.426244 -0.292844 0.292855 0.40482 -0.404807 -0.271407 0.27142 0
0.430546 -0.430535 -0.297135 0.297146 0.409966 -0.409952 -0.276552 0.276566 0
0.434607 -0.434597 -0.301197 0.301207 0.414894 -0.414881 -0.281481 0.281494 0
0.438436 -0.438426 -0.305026 0.305036 0.419602 -0.41959 -0.28619 0.286202 0
0.44203 -0.442021 -0.308621 0.30863 0.424088 -0.424076 -0.290676 0.290688 0
0.445387 -0.445379 -0.311979 0.311987 0.428348 -0.428337 -0.294937 0.294948 0
0.448505 -0.448497 -0.315097 0.315105 0.432379 -0.432369 -0.298969 0.298979 0
0.451381 -0.451374 -0.317974 0.317981 0.43618 -0.43617 -0.30277 0.30278 0
0.454015 -0.454008 -0.320608 0.320615 0.439747 -0.439738 -0.306338 0.306347 0
0.456404 -0.456398 -0.322998 0.323004 0.443078 -0.44307 -0.30967 0.309678 0
0.458547 -0.458542 -0.325142 0.325147 0.446172 -0.446164 -0.312764 0.312772 0
0.460442 -0.460438 -0.327038 0.327042 0.449026 -0.449019 -0.315619 0.315626 0
0.462089 -0.462085 -0.328685 0.328689 0.451639 -0.451632 -0.318232 0.318239 0
0.463486 -0.463483 -0.330083 0.330086 0.454008 -0.454002 -0.320602 0.320608 0
0.464632 -0.46463 -0.33123 0.331232 0.456133 -0.456128 -0.322728 0.322733 0
0.465527 -0.465525 -0.332125 0.332127 0.458012 -0.458007 -0.324607 0.324612 0
0.466171 -0.466169 -0.332769 0.332771 0.459644 -0.45964 -0.32624 0.326244 0
0.466561 -0.466561 -0.333161 0.333161 0.461027 -0.461024 -0.327624 0.327627 0
0.4667 -0.4667 -0.3333 0.3333 0.462162 -0.462159 -0.328759 0.328762 0
0.466585 -0.466586 -0.333186 0.333185 0.463046 -0.463044 -0.329644 0.329646 0
0.466218 -0.46622 -0.33282 0.332818 0.463681 -0.463679 -0.330279 0.330281 0
0.465599 -0.465601 -0.332201 0.332199 0.464064 -0.464064 -0.330664 0.330665 0
0.464728 -0.464731 -0.331331 0.331328 0.464197 -0.464197 -0.330797 0.330797 0
0.463605 -0.463609 -0.330209 0.330205 0.464079 -0.464079 -0.330679 0.330679 0
0.462232 -0.462236 -0.328836 0.328832 0.463709 -0.463711 -0.330311 0.33031 0
0.460609 -0.460614 -0.327214 0.327209 0.463089 -0.463091 -0.329691 0.329689 0
0.458737 -0.458742 -0.325342 0.325337 0.462219 -0.462222 -0.328822 0.328819 0
0.456618 -0.456624 -0.323224 0.323218 0.461099 -0.461102 -0.327702 0.327699 0
0.454252 -0.454259 -0.320859 0.320852 0.459729 -0.459733 -0.326333 0.326329 0
0.451641 -0.451649 -0.318249 0.318241 0.458112 -0.458116 -0.324716 0.324712 0
0.448788 -0.448796 -0.315396 0.315388 0.456247 -0.456252 -0.322852 0.322847 0
0.445693 -0.445701 -0.312301 0.312293 0.454136 -0.454142 -0.320742 0.320736 0
0.442358 -0.442368 -0.308968 0.308958 0.451781 -0.451787 -0.318387 0.318381 0
0.438787 -0.438797 -0.305397 0.305387 0.449182 -0.449189 -0.315789 0.315782 0
0.43498 -0.434991 -0.301591 0.30158 0.446342 -0.446349 -0.312949 0.312942 0
0.430941 -0.430952 -0.297552 0.297541 0.443261 -0.44327 -0.30987 0.309861 0
0.426672 -0.426683 -0.293283 0.293272 0.439943 -0.439953 -0.306553 0.306543 0
0.422175 -0.422187 -0.288787 0.288775 0.43639 -0.436399 -0.302999 0.30299 0
0.417454 -0.417467 -0.284067 0.284054 0.432603 -0.432613 -0.299213 0.299203 0
0.412511 -0.412525 -0.279125 0.279111 0.428584 -0.428595 -0.295195 0.295184 0
0.40735 -0.407364 -0.273964 0.27395 0.424338 -0.424349 -0.290949 0.290938 0
0.401974 -0.401988 -0.268588 0.268574 0.419865 -0.419877 -0.286477 0.286465 0
0.396386 -0.396401 -0.263001 0.262986 0.415169 -0.415182 -0.281782 0.281769 0
0.39059 -0.390605 -0.257205 0.25719 0.410253 -0.410266 -0.276866 0.276853 0
0.384589 -0.384605 -0.251205 0.251189 0.40512 -0.405134 -0.271734 0.27172 0
0.378387 -0.378404 -0.245004 0.244987 0.399774 -0.399788 -0.266388 0.266374 0
0.371989 -0.372006 -0.238606 0.238589 0.394217 -0.394232 -0.260832 0.260817 0
0.365398 -0.365415 -0.232015 0.231998 0.388453 -0.388468 -0.255068 0.255053 0
0.358618 -0.358636 -0.225236 0.225218 0.382486 -0.382502 -0.249102 0.249086 0
0.351653 -0.351672 -0.218272 0.218253 0.376319 -0.376336 -0.242936 0.242919 0
0.344509 -0.344528 -0.211128 0.211109 0.369957 -0.369974 -0.236574 0.236557 0
0.337189 -0.337209 -0.203809 0.203789 0.363404 -0.363421 -0.230021 0.230004 0
0.329699 -0.329719 -0.196319 0.196299 0.356663 -0.356681 -0.223281 0.223263 0
0.322042 -0.322062 -0.188662 0.188642 0.349739 -0.349757 -0.216357 0.216339 0
0.314224 -0.314245 -0.180845 0.180824 0.342636 -0.342655 -0.209255 0.209236 0
0.30625 -0.306271 -0.172871 0.17285 0.335359 -0.335378 -0.201978 0.201959 0
0.298124 -0.298146 -0.164746 0.164724 0.327912 -0.327932 -0.194532 0.194512 0
0.289853 -0.289875 -0.156475 0.156453 0.3203 -0.32032 -0.18692 0.1869 0
0.28144 -0.281462 -0.148062 0.14804 0.312528 -0.312549 -0.179149 0.179128 0
0.272892 -0.272914 -0.139514 0.139492 0.304601 -0.304622 -0.171222 0.171201 0
0.264213 -0.264236 -0.130836 0.130813 0.296523 -0.296545 -0.163145 0.163123 0
