setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.2 0.4867 0.6733 0.2 0.578311 0.46633 1.28011 0.350515 0.0742373
0.2 0.4867 0.6733 0.2 0.572175 0.46633 1.29084 0.344379 0.0746662
0.2 0.4867 0.6733 0.2 0.566039 0.46633 1.30158 0.338243 0.0750905
0.2 0.4867 0.6733 0.2 0.56067 0.46633 1.31232 0.332874 0.0755097
0.2 0.4867 0.6733 0.2 0.554534 0.46633 1.32229 0.326738 0.0759235
0.2 0.4867 0.6733 0.2 0.548398 0.467097 1.33226 0.321369 0.0763315
0.2 0.4867 0.6733 0.2 0.542262 0.467097 1.34223 0.315233 0.0767331
0.2 0.4867 0.6733 0.2 0.536893 0.467864 1.3522 0.309864 0.0771279
0.2 0.4867 0.6733 0.2 0.531524 0.467864 1.36141 0.304495 0.0775153
0.2 0.4867 0.6733 0.2 0.526155 0.468631 1.37061 0.299126 0.0778946
0.2 0.4867 0.6733 0.2 0.520786 0.468631 1.37982 0.293757 0.0782655
0.2 0.4867 0.6733 0.2 0.515418 0.469398 1.38902 0.288388 0.0786271
0.2 0.4867 0.6733 0.2 0.510049 0.469398 1.39746 0.283786 0.0789791
0.2 0.4867 0.6733 0.2 0.505447 0.470165 1.40589 0.279185 0.0793206
0.2 0.4867 0.6733 0.2 0.500845 0.470165 1.41433 0.27535 0.0796512
0.2 0.4867 0.6733 0.2 0.49701 0.470932 1.42277 0.271515 0.0799703
0.2 0.4867 0.6733 0.2 0.492408 0.470932 1.43044 0.26768 0.0802779
0.2 0.4867 0.6733 0.2 0.488573 0.471699 1.43811 0.264612 0.0805736
0.2 0.4867 0.6733 0.2 0.484738 0.471699 1.44578 0.261544 0.0808574
0.2 0.4867 0.6733 0.2 0.48167 0.472466 1.45345 0.258476 0.0811291
0.2 0.4867 0.6733 0.2 0.477835 0.472466 1.46035 0.255408 0.0813885
0.2 0.4867 0.6733 0.2 0.474767 0.472466 1.46725 0.253107 0.0816354
0.2 0.4867 0.6733 0.2 0.471699 0.473233 1.47416 0.250806 0.0818699
0.2 0.4867 0.6733 0.2 0.469398 0.473233 1.48106 0.248505 0.0820924
0.2 0.4867 0.6733 0.2 0.46633 0.473233 1.48719 0.246971 0.082303
0.2 0.4867 0.6733 0.2 0.464796 0.473233 1.4941 0.24467 0.082502
