distance x y z pitch roll
0.0560288 0.0767615 0.120454 0.016828 -6.63971 12.1913
0.0555241 0.0766771 0.120392 0.017461 -6.2529 11.9552
0.0549816 0.0765819 0.120301 0.0181211 -5.84412 11.7225
0.0544138 0.0764756 0.120212 0.0188021 -5.42882 11.4843
0.0538253 0.076362 0.120119 0.019504 -5.0059 11.2416
0.0532516 0.0762618 0.120038 0.02023 -4.59835 10.9762
0.0526382 0.0761443 0.119928 0.0209767 -4.16391 10.7174
0.0520068 0.0760235 0.119809 0.0217534 -3.72984 10.4527
0.0513793 0.0758986 0.119717 0.0225408 -3.31292 10.1516
0.0507104 0.0757604 0.119587 0.0233509 -2.86872 9.86527
0.0500494 0.0756201 0.119445 0.0241879 -2.42687 9.60125
0.049388 0.0754744 0.119331 0.0250349 -2.00461 9.27737
0.0486821 0.0753109 0.119168 0.0259023 -1.56558 8.98204
0.0479936 0.0751361 0.118984 0.0267882 -1.14426 8.72513
0.0472966 0.0749539 0.118833 0.0276841 -0.743722 8.37456
0.0465869 0.074755 0.118617 0.0285998 -0.340507 8.10779
0.045828 0.0745361 0.118402 0.0295426 0.0545454 7.80971
0.0450648 0.0743158 0.118214 0.0304974 0.430688 7.4319
0.0443067 0.0740873 0.117971 0.0314716 0.823819 7.1367
0.0436274 0.0738454 0.117983 0.0323198 1.10368 6.90722
0.0430325 0.073616 0.118303 0.033034 1.25632 6.74607
0.0425012 0.0733752 0.118791 0.0336316 1.36621 6.61459
0.0419986 0.0731486 0.119457 0.0341632 1.41276 6.44865
0.0415323 0.0729396 0.120233 0.0346426 1.43537 6.28259
0.0410787 0.0727355 0.121052 0.0350816 1.46938 6.14211
0.0406546 0.0725428 0.121945 0.035499 1.48319 5.99894
0.0402598 0.0723632 0.122879 0.0358945 1.49508 5.85997
0.0398925 0.0721953 0.123839 0.0362675 1.51025 5.72611
0.0395489 0.0720384 0.124815 0.0366196 1.52915 5.59797
0.039225 0.071892 0.125801 0.0369531 1.55141 5.47604
0.038917 0.0717557 0.126792 0.0372707 1.57676 5.36059
0.0386216 0.0716293 0.127783 0.0375747 1.60518 5.25184
0.038336 0.0715127 0.128767 0.0378678 1.63732 5.14945
0.0380596 0.0714052 0.129735 0.0381537 1.67644 5.05056
0.0377919 0.0713057 0.130675 0.0384366 1.72613 4.95239
0.037532 0.0712132 0.131575 0.0387203 1.78932 4.85264
0.0372788 0.0711258 0.132436 0.0390048 1.86323 4.75207
0.0370319 0.0710422 0.133259 0.0392899 1.94602 4.65077
0.0367909 0.0709614 0.134044 0.039575 2.03653 4.5488
0.0365558 0.070883 0.13479 0.0398598 2.134 4.44626
0.0363266 0.0708068 0.135498 0.040144 2.23791 4.34324
0.0361026 0.0707322 0.136166 0.0404268 2.3476 4.23728
0.0358836 0.0706593 0.136794 0.0407075 2.46202 4.12799
0.0356703 0.0705879 0.13738 0.0409854 2.57921 4.02171
0.0354607 0.0705173 0.137925 0.0412616 2.6979 3.91785
0.0352533 0.0704468 0.138429 0.0415367 2.81735 3.81608
0.0350474 0.0703763 0.138894 0.0418111 2.93714 3.71615
0.0348427 0.0703057 0.139319 0.0420846 3.05618 3.61971
0.0346403 0.0702357 0.139715 0.0423546 3.16955 3.53721
0.0344416 0.0701674 0.140087 0.0426187 3.27303 3.47864
0.0342475 0.0701019 0.140441 0.0428751 3.36464 3.44969
0.0340576 0.07004 0.140775 0.0431241 3.44545 3.44939
0.0338709 0.0699816 0.141083 0.0433674 3.51952 3.46979
0.0336854 0.0699262 0.141356 0.0436082 3.59265 3.49818
0.0334997 0.0698725 0.141587 0.043849 3.66862 3.52518
0.0333136 0.0698199 0.141778 0.0440898 3.74631 3.5514
0.0331271 0.0697677 0.141928 0.0443307 3.82502 3.57727
0.0329403 0.0697157 0.142038 0.0445717 3.90424 3.60308
0.0327533 0.0696637 0.142108 0.0448128 3.98368 3.62906
0.032566 0.0696115 0.142139 0.045054 4.0631 3.65535
0.032379 0.0695594 0.142134 0.0452942 4.14053 3.68607
