setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.8133 0.2 0.2 0.7267 0.763155 0.233932 0.139592 0.729408 0.0920431
0.8133 0.2 0.2 0.7267 0.765456 0.230864 0.146495 0.728641 0.0923659
0.8133 0.2 0.2 0.7267 0.767757 0.227029 0.152631 0.727107 0.0926929
0.8133 0.2 0.2 0.7267 0.770058 0.223194 0.157233 0.72634 0.0930243
0.8133 0.2 0.2 0.7267 0.771592 0.219359 0.161835 0.725573 0.0933603
0.8133 0.2 0.2 0.7267 0.773893 0.215524 0.166437 0.724806 0.0937007
0.8133 0.2 0.2 0.7267 0.775427 0.212456 0.169505 0.724039 0.0940451
0.8133 0.2 0.2 0.7267 0.776961 0.210155 0.17334 0.723272 0.0943933
0.8133 0.2 0.2 0.7267 0.778495 0.207854 0.176408 0.723272 0.0947448
0.8133 0.2 0.2 0.7267 0.780029 0.205553 0.178709 0.722505 0.0950997
0.8133 0.2 0.2 0.7267 0.781563 0.204019 0.18101 0.722505 0.0954578
0.8133 0.2 0.2 0.7267 0.783097 0.203252 0.183311 0.721738 0.0958192
0.8133 0.2 0.2 0.7267 0.784631 0.201718 0.185612 0.720971 0.0961842
0.8133 0.2 0.2 0.7267 0.785398 0.200951 0.187146 0.720971 0.0965528
0.8133 0.2 0.2 0.7267 0.786932 0.200184 0.18868 0.720204 0.0969254
0.8133 0.2 0.2 0.7267 0.787699 0.199418 0.190214 0.720204 0.097302
0.8133 0.2 0.2 0.7267 0.79 0.201718 0.193282 0.719437 0.0976979
0.8133 0.2 0.2 0.7267 0.791534 0.203252 0.197117 0.719437 0.0981139
0.8133 0.2 0.2 0.7267 0.793835 0.204786 0.200951 0.719437 0.098549
0.8133 0.2 0.2 0.7267 0.795369 0.207087 0.20632 0.720204 0.0990047
0.8133 0.2 0.2 0.7267 0.796903 0.210922 0.213223 0.720971 0.0994766
